time,unprocessed_text,processed_text,uri_post,username,label,score
Wed Dec 28 09:11:57 +0000 2022,sebagai mitra terfavorit kategori Program Magang dan Studi Independen Bersertifikat (MSIB). Momentum KTT G20 kemarin merupakan ajang pembuktian kolaborasi kami mendapat apresiasi yang luar biasa ini. Bulan lalu kami mendapat apresiasi dari Bapak Menteri BUMN Erick Thohir dan,mitra favorit kategori program magang studi independen sertifikat msib momentum ktt g20 kemarin ajang bukti kolaborasi apresiasi apresiasi menteri bumn erick thohir,https://x.com/loko_inka/status/1608027966990331904,loko_inka,NEUTRAL,0.9992684721946716
Wed Dec 28 09:08:17 +0000 2022,Sobat BUMN PT INKA (Persero) mendapatkan 2 penghargaan dari Ditjen Diktiristek sebagai mitra dengan inovasi kendaraan listrik terbaik (Bus Listrik Merah Putih) dan mitra terfavorit kategori Program Magang &amp; Studi Independen Bersertifikat (MSIB). #PenghargaanINKA https://t.co/jDBxaYIlaF,sobat bumn pt inka persero 2 harga ditjen diktiristek mitra inovasi kendara listrik baik bus listrik merah putih mitra favorit kategori program magang amp studi independen sertifikat msib penghargaaninka httpstcojdbxayilaf,https://x.com/bumn_jkt_intgrs/status/1608027044155387904,bumn_jkt_intgrs,NEUTRAL,0.9991138577461243
Wed Dec 28 09:08:15 +0000 2022,Sobat BUMN PT INKA (Persero) mendapatkan 2 penghargaan dari Ditjen Diktiristek sebagai mitra dengan inovasi kendaraan listrik terbaik (Bus Listrik Merah Putih) dan mitra terfavorit kategori Program Magang &amp; Studi Independen Bersertifikat (MSIB). #PenghargaanINKA https://t.co/tiTZn2Yv9l,sobat bumn pt inka persero 2 harga ditjen diktiristek mitra inovasi kendara listrik baik bus listrik merah putih mitra favorit kategori program magang amp studi independen sertifikat msib penghargaaninka httpstcotitzn2yv9l,https://x.com/BUMN_Integritas/status/1608027034059669504,BUMN_Integritas,NEUTRAL,0.9988884329795837
Wed Dec 28 07:56:55 +0000 2022,Pen ikutan magang MSIB kira-kira digaji berapa yaaa,pen ikut magang msib kirakira gaji yaaa,https://x.com/utelovlov/status/1608009083386494978,utelovlov,NEUTRAL,0.9711179137229919
Wed Dec 28 07:47:59 +0000 2022,TITIPAN -rek ada yg pernah ikut magang merdeka (msib) di dispenduk sby ngga ya? mau tanya2,titip rek yg magang merdeka msib dispenduk sby ngga ya tanya2,https://x.com/sbyfess/status/1608006836149706757,sbyfess,NEUTRAL,0.9997053742408752
Wed Dec 28 04:46:41 +0000 2022,Bahagia Punya banyak duit Keterima magang msib Banyak hal hal baik,bahagia duit terima magang msib,https://x.com/smileycipa/status/1607961209801936897,smileycipa,POSITIVE,0.987179696559906
Wed Dec 28 03:52:51 +0000 2022,@RaffaFarrabii @schfess Tapi ini ga nyambung kok iisma jadi magang berbayar? Beda nder kalo magang mah msib magang merdeka,raffafarrabii schfess ga nyambung iisma magang bayar beda nder kalo magang mah msib magang merdeka,https://x.com/ByunaMelia614/status/1607947662317490178,ByunaMelia614,NEUTRAL,0.9926816821098328
Tue Dec 27 15:46:41 +0000 2022,@onewooyaaa hi kak!thank u sm anyway aku dom tangsel deket bgt kebetulan ada waktu buat kesana bsk karna pgn bgt rasain euforia sebong walau blm ada rejeki ktmu lgsg disana so thats why im join this GA kak wishlistnya aku mau sehat lolos magang msib meet sebong more dinotes ya kak++ https://t.co/neUC9fjPFH,onewooyaaa hi kakthank u sm anyway dom tangsel deket bgt kesana bsk karna pgn bgt rasain euforia bong blm rejeki ktmu lgsg sana so thats why im join this ga kak wishlistnya sehat lolos magang msib meet bong more notes ya kak httpstconeuc9fjpfh,https://x.com/theternallmoon/status/1607764915917574148,theternallmoon,NEGATIVE,0.8573076725006104
Tue Dec 27 12:38:12 +0000 2022,[SIGMA EDISI KEDELAPAN] Halo Sobat HIU! Kamu sudah familiar belum dengan salah satu program unggulan Kemendikbud yaitu Magang dan Studi Independen (MSIB) Kampus Merdeka? Atau sudah tahu tapi masih bingung mau pilih Magang atau Studi Independen (SI)? https://t.co/G8pLJc4eCG,sigma edisi delap halo sobat hiu familiar salah program unggul kemendikbud magang studi independen msib kampus merdeka bingung pilih magang studi independen si httpstcog8pljc4ecg,https://x.com/bemhiu/status/1607717484005855233,bemhiu,NEUTRAL,0.9802917242050171
Tue Dec 27 08:34:27 +0000 2022,@sukar_ia @undipmenfess Hallo Kak boleh tanya ga yaa terkait magang msib di alfa?? Terimakasih~,sukaria undipmenfess hallo kak ga yaa kait magang msib alfa terimakasih,https://x.com/DanDentrizu/status/1607656140124606465,DanDentrizu,NEUTRAL,0.9996633529663086
Tue Dec 27 07:00:22 +0000 2022,lagi pusing ikut magang msib atau kuliah regular aja..,pusing magang msib kuliah regular aja,https://x.com/prmthabd/status/1607632465878994944,prmthabd,NEUTRAL,0.9996812343597412
Tue Dec 27 04:35:00 +0000 2022,braw! kalian yang mau magang msib di sem 6 ada ga yang lagi nunggu nilai sem 5 keluar? buat ngajuin sr &amp; sptjm. atau ada yg udah ngajuin meskipun pake nilai sem 1-4 doang? https://t.co/Bakr38y0m9,braw magang msib sem 6 ga nunggu nilai sem 5 ngajuin sr amp sptjm yg udah ngajuin pake nilai sem 14 doang httpstcobakr38y0m9,https://x.com/ubsansfess/status/1607595880617738240,ubsansfess,NEUTRAL,0.9994144439697266
Tue Dec 27 04:26:25 +0000 2022,Halo generasi MBKM! Bagi Mahasiswa yg ingin mengikuti Program Magang Kampus Merdeka (MSIB) Angkatan 4 dan butuh surat rekomendasi dan SPTJM silakan ajukan permohonan anda di sini https://t.co/ZcGe542UxT,halo generasi mbkm mahasiswa yg ikut program magang kampus merdeka msib angkat 4 butuh surat rekomendasi sptjm sila aju mohon httpstcozcge542uxt,https://x.com/FIB_Unair/status/1607593721004187648,FIB_Unair,NEUTRAL,0.9997181296348572
Tue Dec 27 01:47:17 +0000 2022,Pendaftaran Magang dan Studi Independen Bersertifikat (MSIB) Magang dan Studi Independen Bersertifikat (MSIB) adalah bagian dari program Kampus Merdeka yang bertujuan untuk memberikan kesempatan kepada mahasiswa untuk belajar dan mengembangkan diri https://t.co/gqKF5G4qUs https://t.co/jC3QmrhUkH,daftar magang studi independen sertifikat msib magang studi independen sertifikat msib program kampus merdeka tuju sempat mahasiswa ajar kembang httpstcogqkf5g4qus httpstcojc3qmrhukh,https://x.com/itk_official_/status/1607553672376111104,itk_official_,NEUTRAL,0.9996296167373657
Tue Dec 27 01:31:37 +0000 2022,mau ikut msib.. kira-kira tertekan gak ya kuliah kelas karyawan sambil magang juga wkwk tapi aku mau daftar jadi aslab elektro juga. ):,msib kirakira tekan gak ya kuliah kelas karyawan magang wkwk daftar aslab elektro,https://x.com/iavuante/status/1607549729772285954,iavuante,NEUTRAL,0.9996564388275146
Mon Dec 26 15:12:41 +0000 2022,@txcphyy @tanyakanrl 1. Magang msib 2. Sempro/semhas 3. Beli barang yg gw pengen 4. Punya pacar 5. Punya penghasilan 6. ip smt 5 gw sama kayak ip smt 4,txcphyy tanyakanrl 1 magang msib 2 semprosemhas 3 beli barang yg gw ken 4 pacar 5 hasil 6 ip smt 5 gw kayak ip smt 4,https://x.com/mrclloey/status/1607393971495653381,mrclloey,NEUTRAL,0.9996377229690552
Mon Dec 26 12:25:00 +0000 2022,um! Kalau ikut magang MSIB itu nginepnya gimana ya?,um magang msib nginepnya gimana ya,https://x.com/um_fess/status/1607351773945266177,um_fess,NEGATIVE,0.9896113872528076
Mon Dec 26 11:27:05 +0000 2022,-Refleksi 2022- Awal 2022 ga pernah expect apapun kalo tahun ini segila ini. Cuma ada bayangan mau belajar UIUX lewat studi indpenden di @academybinar habis itu magang trus skripsi. Ga disangka beneran keterima MSIB dan mau gamau 1 smt itu harus pinter bagi waktu. https://t.co/7agYH4cJ2M,refleksi 2022 2022 ga expect apa kalo gila bayang ajar uiux studi indpenden academybinar habis magang trus skripsi ga sangka beneran terima msib gamau 1 smt pinter httpstco7agyh4cj2m,https://x.com/ihsanurroihan11/status/1607337196549476353,ihsanurroihan11,NEGATIVE,0.9987649917602539
Mon Dec 26 01:08:49 +0000 2022,@wattpad buka lowongan magang di msib gak Kak? ,wattpad buka lowong magang msib gak kak,https://x.com/mysun_flo/status/1607181606086930435,mysun_flo,NEUTRAL,0.9995834231376648
Mon Dec 26 01:07:17 +0000 2022,INI WATTPAD GAK BUKA LOWONGAN MAGANG MSIB KAHH? GW MAU JOIN KALO ADA https://t.co/sfO3p6L0xX,wattpad gak buka lowong magang msib kahh gw join kalo httpstcosfo3p6l0xx,https://x.com/mysun_flo/status/1607181222048063488,mysun_flo,NEUTRAL,0.9996635913848877
Mon Dec 26 00:39:02 +0000 2022,@convomfs Banyakk bangettttttt kayak sebenernya aku udah tahun ketiga jadi beneran taun taun terakhir tapi malah dapet moment nya di tahun ini. Bisa magang di bumn sama yg sekarang keterima msib terus masih bisa ngerasain ikut lomba condraf (wishlist sejak maba),convomfs banyakk bangettttttt kayak sebenernya udah tiga beneran taun taun dapet moment nya magang bumn yg terima msib ngerasain lomba condraf wishlist maba,https://x.com/etheralbreath/status/1607174111205412864,etheralbreath,POSITIVE,0.7633435726165771
Sun Dec 25 09:22:55 +0000 2022,@BoyzFess_ Klo sendernya masih mahasiswa bisa ikut MSIB kampus merdeka. Tpi digugel jg banyak yg nawarin cari2 aj info magang,boyzfess klo sender mahasiswa msib kampus merdeka tpi digugel jg yg nawarin cari2 aj info magang,https://x.com/Koaaalaa2/status/1606943564071829504,Koaaalaa2,NEUTRAL,0.9982379674911499
Sun Dec 25 05:45:47 +0000 2022,RISTEK CORNER edisi : Maksimalkan peluang untuk masa depan melalui Magang dan Studi Independen Bersertifikat (MSIB) Yang akan dilaksanakan pada: Senin 26 Desember 2022 15.30 WITA - till the end Zoom meeting (Link akan diinformasikan pada hari kegiatan),ristek corner edisi maksimal peluang magang studi independen sertifikat msib laksana senin 26 desember 2022 1530 wita till the end zoom meeting link informasi giat,https://x.com/hmti_ftuh/status/1606888920666771462,hmti_ftuh,NEUTRAL,0.9996993541717529
Sun Dec 25 05:44:13 +0000 2022,[RISTEK-CORNER #2] Halo teman-teman Teknik Industri! Program Magang dan Studi Independen Bersertifikat (MSIB) oleh Kampus Merdeka akhirnya dibuka kembali dan saatnya memanfaatkan peluang yang ada tapi teman-teman sudah paham nggak sih MSIB itu apa? https://t.co/4rhPXKr1Qd,ristekcorner 2 halo temanteman teknik industri program magang studi independen sertifikat msib kampus merdeka buka manfaat peluang temanteman paham nggak sih msib httpstco4rhpxkr1qd,https://x.com/hmti_ftuh/status/1606888526356033539,hmti_ftuh,NEUTRAL,0.9521531462669373
Sun Dec 25 01:00:00 +0000 2022,braw! kalian yg daftar magang msib berartii nunggu khs semester ini keluar dulu baru ngurus surat2nya apa gimanaa? aku clueless bgt huhu,braw yg daftar magang msib arti nunggu khs semester ngurus surat2nya gimanaa clueless bgt huhu,https://x.com/ubsansfess/status/1606816998725677057,ubsansfess,NEGATIVE,0.9417672157287598
Sat Dec 24 11:19:58 +0000 2022,@collegemenfess Hallo mder apakah boleh tau magang dmn? Kamu magang mandiri atau msib nder?,collegemenfess hallo mder tau magang dmn magang mandiri msib nder,https://x.com/kjokenmoodinger/status/1606610630102110208,kjokenmoodinger,NEUTRAL,0.9996364116668701
Sat Dec 24 10:48:25 +0000 2022,Work! Disini ada gak yang semester 8 prnh ikut/pengen ikut magang kampus merdeka msib? Kalau ada komen dong,work gak semester 8 prnh ikutpengen magang kampus merdeka msib komen,https://x.com/worksfess/status/1606602690196574208,worksfess,NEUTRAL,0.9993409514427185
Sat Dec 24 04:53:07 +0000 2022,@collegemenfess Hai! Aku alumni Merdeka Belajar Kampus Merdeka - MSIB (edisi studi independen). Coba cek di Instagram (aku ss ya). Dia termasuk program pendidikan dari pak Nadiem. Banyak bgt programnya ada Magang Studi independen kampus mengajar km bank Indonesia dll. https://t.co/U4nrby3K3F,collegemenfess hai alumni merdeka ajar kampus merdeka msib edisi studi independen coba cek instagram ss ya program didik nadiem bgt program magang studi independen kampus ajar km bank indonesia dll httpstcou4nrby3k3f,https://x.com/now_iamyours/status/1606513277072465921,now_iamyours,NEUTRAL,0.9996212720870972
Sat Dec 24 01:02:40 +0000 2022,@collegemenfess Oh iya setauku karena skrg banyak yg udh offline magangnya bbrp kampus nyuruh anak2 yg ikut magang msib di luar kota untuk cuti.,collegemenfess oh iya tau skrg yg udh offline magang bbrp kampus nyuruh anak2 yg magang msib kota cuti,https://x.com/magnoliaodyssey/status/1606455282967932928,magnoliaodyssey,NEUTRAL,0.9997005462646484
Fri Dec 23 19:51:48 +0000 2022,24 Desember 2022 Akhirnya selesai juga magang MSIB tapi sedih juga karna temen2 dari luar daerah udah balik ke daerahnya masing2 :( thx gais sudah menemani hari-hariku selama 4 bulan setengah ini jadi partner kerja sekaligus partner main kemana2 di kotaku Banjarmasin,24 desember 2022 selesai magang msib sedih karna temen2 daerah udah daerah masing2 thx gais tani harihariku 4 partner kerja partner main kemana2 kota banjarmasin,https://x.com/Parfumelokal/status/1606377048494088192,Parfumelokal,NEGATIVE,0.9879506826400757
Fri Dec 23 18:15:00 +0000 2022, Pendaftaran Magang dan Studi Independen Bersertifikat (MSIB) Kementerian Pendidikan dan Kebudayaan bakal dibuka Januari 2023. Ada sejumlah hal yang mesti disiapkan mahasiswa. #MedcomID https://t.co/cBMZYsgFu4 ,daftar magang studi independen sertifikat msib menteri didik budaya buka januari 2023 mesti siap mahasiswa medcomid httpstcocbmzysgfu4,https://x.com/medcom_id/status/1606352688958021632,medcom_id,NEUTRAL,0.9997146725654602
Fri Dec 23 13:15:03 +0000 2022,akhirnya suda menyelesaikan 2 laporan (magang dan MSIB) ,suda selesai 2 lapor magang msib,https://x.com/ekkyayuniasari_/status/1606277205528416256,ekkyayuniasari_,NEUTRAL,0.9996976852416992
Fri Dec 23 12:06:19 +0000 2022,[ INFO MAGANG ] Halo teman-teman Fikom! Telah dibuka pendaftaran MSIB ( Magang Studi Independen Bersertifikat) Batch IV 2023 untuk seluruh mahasiswa Universitas Islam Bandung. https://t.co/TmByIveue1,info magang halo temanteman fikom buka daftar msib magang studi independen sertifikat batch iv 2023 mahasiswa universitas islam bandung httpstcotmbyiveue1,https://x.com/bemfikomunisba/status/1606259906234830848,bemfikomunisba,NEUTRAL,0.9996954202651978
Fri Dec 23 07:40:28 +0000 2022,Ya Allah bingung ikut MSIB sem 6 atau magang dari prodi Sem 7 yaa,ya allah bingung msib sem 6 magang prodi sem 7 yaa,https://x.com/tututtkucing/status/1606193006125596672,tututtkucing,NEGATIVE,0.9931557774543762
Fri Dec 23 07:14:03 +0000 2022,Mau coba ikut program msib magang merdeka tapi aku anak kupu-kupu pgsd !Upi niatnya mau keuar dari zona nyaman. Saranin kegiatan produktif selain ambil course dan organisasi kampus dong,coba program msib magang merdeka anak kupukupu pgsd upi niat uar zona nyaman saranin giat produktif ambil course organisasi kampus,https://x.com/UPIfess/status/1606186356425768964,UPIfess,NEUTRAL,0.935001790523529
Fri Dec 23 05:42:12 +0000 2022,@collegemenfess maaf oot gaiss ada yg ikut magang batch 4 gaa? mau tau info dongg. btw boleh kasih saran ga jurusan adm publik bagusnya magang dmn yaa? aku kekurangan info ttg msib nih TIA yaa,collegemenfess maaf oot gaiss yg magang batch 4 gaa tau info dongg btw kasih saran ga jurus adm publik bagus magang dmn yaa kurang info ttg msib nih tia yaa,https://x.com/moojakk1/status/1606163241100378113,moojakk1,NEUTRAL,0.9971058964729309
Fri Dec 23 05:40:19 +0000 2022,ini kenapaa sih kalo daftarnya belum bisa diklik? baru pertama kali ikutan magang di msib. help yg tau bantu aku dongg huhuhu:((( https://t.co/578EQOmLoy,kenapaa sih kalo daftar klik kali ikut magang msib help yg tau bantu dongg huhuhu httpstco578eqomloy,https://x.com/nanassih/status/1606162766724677632,nanassih,NEUTRAL,0.999596893787384
Thu Dec 22 12:29:39 +0000 2022,Kayaknya MSIB 4-nya @myskill_id bakal seru deh. Ada yang mau ikut Magang Merdeka / Studi Independen?,kayak msib 4nya myskillid seru deh magang merdeka studi independen,https://x.com/angga_fzn/status/1605903391154126850,angga_fzn,POSITIVE,0.9982210993766785
Thu Dec 22 12:26:53 +0000 2022,@ganib0o @collegemenfess Kalau magang di tempet lain sem 3 ada yg bisa tapi buat msib harus semester 5 keatas,ganib0o collegemenfess magang tempet sem 3 yg msib semester 5 atas,https://x.com/0415files/status/1605902696057163776,0415files,NEUTRAL,0.9996770620346069
Wed Dec 21 08:50:39 +0000 2022,Manifesting lolos magang msib periode 2022/2023,manifesting lolos magang msib periode 20222023,https://x.com/vltchz/status/1605485889945100288,vltchz,NEUTRAL,0.9997026324272156
Wed Dec 21 08:22:15 +0000 2022,@willbeeokay ini magang msib tehh?,willbeeokay magang msib tehh,https://x.com/halocip/status/1605478742171623424,halocip,NEUTRAL,0.999430239200592
Tue Dec 20 13:00:17 +0000 2022,20 Dec 22. laporan akhir magang msib meledaq. ini belum fix 100% rampung. ⌚ https://t.co/BFn6wU5Lq3,20 dec 22 lapor magang msib meledaq fix 100 rampung httpstcobfn6wu5lq3,https://x.com/lonewolfsapiens/status/1605186327191748608,lonewolfsapiens,NEUTRAL,0.9997038245201111
Tue Dec 20 10:39:03 +0000 2022,[INFO EXTERNAL] Halo abang dan teteh Berikut kami informasikan kepada abang dan teteh mengenai info Program Magang Dan Studi Independen Bersertifikat (MSIB) Angkatan 4 Tahun 2023. Untuk info lebih lanjut dapat dilihat pada lampiran di atas. Apabila abang dan teteh https://t.co/jXG504JGNv,info external halo abang teteh informasi abang teteh info program magang studi independen sertifikat msib angkat 4 2023 info lampir abang teteh httpstcojxg504jgnv,https://x.com/HimaAdbisTel_U/status/1605150783602712577,HimaAdbisTel_U,NEUTRAL,0.9996826648712158
Mon Dec 19 08:55:08 +0000 2022,@UPIfess Aku dulu magang msib batch 1,upifess magang msib batch 1,https://x.com/1havenof3elings/status/1604762244935749632,1havenof3elings,NEUTRAL,0.9996757507324219
Mon Dec 19 08:02:52 +0000 2022,[MAGANG DAN STUDI INDEPENDEN BERSERTIFIKAT (MSIB) 2023] Halo warga Statistika! MSIB adalah bagian dari program Kampus Merdeka untuk memberikan kesempatan mahasiswa belajar dan mengembangkan diri melalui aktivitas di luar perkuliahan. Pada program Magang Bersertifikat ... https://t.co/f5bQQt9P35,magang studi independen sertifikat msib 2023 halo warga statistika msib program kampus merdeka sempat mahasiswa ajar kembang aktivitas kuliah program magang sertifikat httpstcof5bqqt9p35,https://x.com/SS_UB/status/1604749089282740224,SS_UB,NEUTRAL,0.9996824264526367
